,accuracy,accuracy,balanced_accuracy,balanced_accuracy,f1,f1
,mean,std,mean,std,mean,std
model,,,,,,
audio,54.51470588235294,4.475769903169904,55.3203125,3.850817625741155,54.32572570620105,3.6638648851658635
fusion-oof,48.15223012281835,9.262492320650365,47.69704861111111,9.180076167238177,46.49206735050253,10.045698814591843
fusion-paper,64.09970911441499,6.709081861522748,63.255208333333336,7.789506092489471,62.260576564141346,7.4584029102180445
video,45.354880413703945,16.544564924462524,45.42100694444444,15.234882593830857,39.154610429257396,18.397410517038782
