,accuracy,accuracy,balanced_accuracy,balanced_accuracy,f1,f1
,mean,std,mean,std,mean,std
model,,,,,,
audio,54.07781189398836,6.993141221077673,56.84548611111111,5.0755483729038335,52.7759399750772,7.825266479234547
fusion-oof,46.01373626373627,14.57589890488406,47.518229166666664,14.138165695058186,44.17858384016537,15.729704699235382
fusion-paper,69.42937944408533,7.032663937068745,68.67100694444444,6.50241724986846,68.65744456364145,7.15344179975878
video,52.55704589528118,14.712569376348284,53.557291666666664,15.232456253812302,49.04787903430403,17.823082426571442
